,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2020-01-21,0.00391080833885262,0.00510928186204939,0.0006623143154508469,0.0,0.0026177184848771564,0.020184817232787713,0.05106127984356767,0.14722301069164537,0.2181852587756647,0.3647459551518592,0.6224177626391648,0.7993503011953197,0.8142681426814268,0.8807518844419213,1.0,0.7771470022392531,0.6699151606900684,0.46153846153846156,0.2544548522408301,0.1431545084681616,0.09647711861734001,0.07389535433815876,0.04765509193553474,0.030056454410697955
2020-01-22,0.005710446758481693,0.006214309707759489,0.0,0.00040309035942223714,0.003426268055089016,0.01629156869331542,0.051763520322472285,0.11514947934161908,0.24813570708767216,0.4340947262344642,0.7569701041316762,0.9924084648975479,0.9727242190124287,0.9314410480349345,1.0,0.9108834397044004,0.7859926100100773,0.5159220691971783,0.24494457507557943,0.13349009069533088,0.11961706415854888,0.09301310043668122,0.049512932482364796,0.03332213637890494
2020-01-23,0.023764696037822684,0.02129618007614744,0.0019246056650349358,0.0,0.00481151416258734,0.0248525166311033,0.0578218484582235,0.16179239362369777,0.2969331827120204,0.5208987071670641,0.8475795991799506,0.9171164386427346,0.7854901468557801,0.9218861135517342,1.0,0.7907200535542446,0.5676749926781306,0.4398142337140705,0.3429982009120957,0.1525459185808125,0.08476632776871261,0.0737626040751433,0.04840801640098741,0.04380569850633865
2020-01-24,0.028206619435338903,0.011578724754150364,0.009754679073702019,0.0,0.0020884001268901345,0.011763772866659618,0.045839061013006235,0.09194247647245427,0.17317859786401607,0.344718198160093,0.5877921116633181,0.7836258855873955,0.7903669239716612,0.8520672517711748,1.0,0.7360156497832293,0.7357777307814317,0.4991011948820979,0.28116738923548695,0.15575763984350216,0.08044305805223644,0.07425716400549857,0.04480807867188326,0.025748123083430264
2020-01-25,0.006240141041106059,0.011297207014939222,0.0030388790943676348,0.0,0.0041291639602857935,0.012851442887631067,0.02563329312424608,0.06785283474065139,0.2132318827131855,0.39294330518697224,0.7320218984875198,0.9574092975781757,0.8770529832049736,0.9071866010949243,1.0,0.8595852277999443,0.7138118214716526,0.49155609167671893,0.26665584114317525,0.13438340911199778,0.09979586155701958,0.08993690266307879,0.03962141597847267,0.028393801614549505
2020-01-26,0.015455065827132226,0.01643293264644152,0.0010971188704445717,0.0,0.00250429307384087,0.016409082236214463,0.0373735928257966,0.08662468994466704,0.2104083190230872,0.44698053806525473,0.8158748330471284,0.9302136996756344,1.0,0.8889524899828277,0.8581139095592444,0.8889286395726006,0.674465750810914,0.501717229536348,0.2840822362144629,0.1430786109521084,0.09802518603319978,0.0666857469948483,0.04607899255867201,0.019843541308910514
2020-01-27,0.005419748207531192,0.005560887483768983,0.005081013944560492,0.0,0.0044317732738666515,0.016231016767346017,0.044797606277875004,0.1198554733811325,0.1964094168125106,0.42951504544684693,0.7970417207700559,0.9604810026534184,0.9216112459775306,0.9988708857900976,1.0,0.8205837520465195,0.6723875119968384,0.5275786145768645,0.2783266527409247,0.14277649184214983,0.10297521594309264,0.08999040252921583,0.04804380963134421,0.028961779483994806
2020-01-28,0.0307778730449694,0.01646808384826893,0.014635011678443662,0.0,0.0065931466753392665,0.03281790497590397,0.04893120066227124,0.11338438340774029,0.19489696360464773,0.369097951098365,0.786299263814564,1.0,0.7923602282470508,0.6757236200218786,0.6823167666972179,0.5314726665286935,0.42406055051296454,0.2768530290039322,0.16326168583508263,0.0938119031428318,0.0615557460899388,0.03713449427904089,0.014280223516541998,0.03207876297194217
2020-01-29,0.013581265469315224,0.012343720251316874,0.010884051532652154,0.012438916037316748,0.008091641809989211,0.012692771466649743,0.029352034016627532,0.116995620993844,0.20470267182839372,0.37818112584882907,0.7094624611283874,0.8696769689661737,0.9169258107507774,0.9388843053880815,1.0,0.8025639398362633,0.7153645998603795,0.5411880434092784,0.27003871295297327,0.10290664466586279,0.05607031795392524,0.0603223963952529,0.009424382813987435,0.0
2020-01-30,0.006172408983121774,0.0,0.0005230855070442182,0.00034872367136281213,0.005300599804714744,0.016320267819779608,0.04317199051471614,0.1126377458501883,0.20079508997070722,0.41972381085228067,0.7500697447342726,0.9429836797321802,0.9146324452503836,0.93726461152183,1.0,0.9373692286232389,0.7521620867624494,0.5424047984377179,0.2635304784488771,0.1508927325986888,0.12648207560329194,0.08418189426698285,0.03937090249686149,0.030722555447063746
